denuncia_fecha,denuncia_tipo_explotacion,denuncia_via_ingreso,denunciante_tipo_acercamiento,hecho_localidad,hecho_provincia,hecho_pais,hecho_denuncia_previa,derivacion_judicializacion_organismo,derivacion_judicializacion_fecha
2017-11-16,Desaparición,Línea 145,ONG – Org Nacionales,Caba,Caba,Argentina,Sí,Área legal (judicializadas),2017-11-16
2017-11-16,Explotación sexual,Línea 145,Otros,Caba,Caba,Argentina,,Área legal (judicializadas),2017-11-16
2017-11-16,Posible captación,Línea 145,Otros,Caba,Caba,Argentina,,Área legal (judicializadas),2017-11-16
2017-11-16,Posible captación,Línea 145,Otros,Caba,Caba,Argentina,,Área legal (judicializadas),2017-11-16
2017-11-16,Explotación laboral,Línea 145,Otros,LA MATANZA,Buenos Aires,Argentina,,Protex,2017-11-16
2017-11-16,Desaparición,Correo institucional,Otros,SANTA FE,Santa Fe,Argentina,Sí,Protex,2017-11-16
2017-11-16,Secuestro/Venta de niños/pornografía infantil,Línea 145,Otros,JOSÉ C PAZ,Buenos Aires,Argentina,,Protex - Fuerzas de seguridad federales,2017-11-16
2017-11-17,Explotación sexual,Línea 145,Otros,TUCUMAN,Tucumán,Argentina,,Protex,2017-11-17
2017-11-17,Explotación sexual,Línea 145,Otros,Caba,Caba,Argentina,,Área legal (judicializadas) - Fuerzas de seguridad federales,2017-11-18
2017-11-17,Explotación sexual,Línea 145,Otros,Caba,Caba,Argentina,,Área legal (judicializadas) - Fuerzas de seguridad federales,2017-11-17
2017-11-17,Explotación sexual,Línea 145,Otros,ROQUE SAENZ PEÑA,Chaco,Argentina,,Protex - Fuerzas de seguridad federales,2017-11-17
2017-11-17,Explotación laboral,Línea 145,Campañas del programa,CERRO AZUL,Misiones,Argentina,,Protex - Fuerzas de seguridad federales,2017-11-17
2017-11-17,Explotación laboral,Línea 145,ONG – Org Nacionales,LOMAS DE ZAMORA,Buenos Aires,Argentina,,Protex - Fuerzas de seguridad federales,2017-11-17
2017-11-18,Explotación laboral,Línea 145,Otros,Caba,Caba,Argentina,,Área legal (judicializadas),2017-11-18
2017-11-18,Explotación laboral,Línea 145,Otros,Caba,Caba,Argentina,,Área legal (judicializadas),2017-11-18
2017-11-18,Desaparición,Línea 145,Otros,JUJUY,Jujuy,Argentina,,Área legal (judicializadas),2017-11-18
2017-11-18,Desaparición,Línea 145,Sin datos,VILLA DOMINICO - AVELLANEDA,Buenos Aires,Argentina,,Área legal (judicializadas),2017-11-19
2017-11-18,Desaparición,Línea 145,Sin datos,VILLA DOMINICO - AVELLANEDA,Buenos Aires,Argentina,,Protex,2017-11-18
2017-11-18,Explotación sexual,Línea 145,Internet,Caba,Caba,Argentina,,Área legal (judicializadas) - Fuerzas de seguridad federales,2017-11-19
2017-11-18,Posible captación,Línea 145,Por contacto (boca en boca),PARTIDO DE VICENTE LOPEZ,Buenos Aires,Argentina,Sí,Protex - Fuerzas de seguridad federales,2017-11-18
2017-11-18,Posible captación,Línea 145,Por contacto (boca en boca),PARTIDO DE VICENTE LOPEZ,Buenos Aires,Argentina,Sí,Protex - Fuerzas de seguridad federales,2017-11-18
2017-11-19,Explotación laboral,Correo institucional,Sin datos,MENDOZA,Mendoza,Argentina,,Area legal (judicializadas) - Protex,2017-11-19
2017-11-20,Explotación sexual,Línea 145,Otros,SAN CARLOS DE BARILOCHE,Río Negro,Argentina,,Protex,2017-11-20
2017-11-20,Explotación laboral,Línea 145,Otros,LOMAS DE ZAMORA,Buenos Aires,Argentina,,Protex,2017-11-20
2017-11-20,Explotación sexual,Línea 145,Sin datos,VALLE VIEJO / CATAMARCA,Catamarca,Argentina,,Protex,2017-11-20
2017-11-20,Explotación laboral,Línea 145,Sin datos,MENDOZA,Mendoza,Argentina,,Protex,2017-11-20
2017-11-20,Desaparición,Línea 145,Otros,LAS HERAS,Mendoza,Argentina,,Ministerio de Seguridad - Área legal (judicializadas),2017-11-20
2017-11-21,Explotación laboral,Línea 145,Otros,NEUQUÉN,Neuquén,Argentina,,Protex,2017-11-21
2017-11-21,Oferta laboral engañosa,Correo institucional,Otros,SAN ISIDRO,Buenos Aires,Argentina,,Protex,2017-11-22
2017-11-21,Explotación sexual  - secuestro/Venta de niños/pornografía infantil,Correo institucional,Otros, INGENIERO ALDOLFO SOURDEAUX,Buenos Aires,Argentina,,Protex,2017-11-21
2017-11-21,Secuestro/Venta de niños/pornografía infantil,Línea 145,ONG – Org Nacionales,SANTA FE,Santa Fe,Argentina,,No sale,
2017-11-21,Explotación sexual,Línea 145,Internet,VILMER,Santiago del Estero,Argentina,,,
2017-11-22,Explotación laboral,Correo institucional,Otros,MENDOZA,Mendoza,Argentina,,Área legal (judicializadas),2017-11-22
2017-11-22,Posible captación,Línea 145,Otros,RIO GRANDE ,Tierra del Fuego,Argentina,,Protex,2017-11-22
2017-11-22,Desaparición,Línea 145,Sin datos,ENTRE RIOS,Entre Ríos,Argentina,,Protex,2017-11-23
2017-11-22,Explotación sexual,Correo institucional,Otros,Caba,Caba,Argentina,,Area legal (judicializadas) - Protex,2017-11-22
2017-11-22,Desaparición,Línea 145,Otros,YUQUERI - CONCORDIA ,Entre Ríos,Argentina,,Protex - Fuerzas de seguridad federales,2017-11-22
2017-11-22,Secuestro/Venta de niños/pornografía infantil,Línea 145,Otros,MAR DEL PLATA,Buenos Aires,Argentina,,Protex - Fuerzas de seguridad federales,2017-11-22
2017-11-23,Explotación sexual,Línea 145,Otros,Caba ,Caba,Argentina,,Área legal (judicializadas),2017-11-23
2017-11-23,Desaparición,Línea 145,Otros,Caba,Caba,Argentina,,Área legal (judicializadas),2017-11-23
2017-11-23,Posible captación,Línea 145,Radio,SALTA,SALTA,Argentina,,Protex,2017-11-23
2017-11-23,Oferta laboral engañosa,Línea 145,Otros,,,,,Protex,2017-11-23
2017-11-23,Secuestro/Venta de niños/pornografía infantil,Línea 145,Otros,SALTA ,SALTA,Argentina,,Protex,2017-11-23
2017-11-23,Explotación sexual,Línea 145,Otros,Caba,Caba,Argentina,,PNA Área legal para judicializar ,2017-11-23
2017-11-23,Explotación sexual,Línea 145,Otros,MENDOZA CAPITAL,Mendoza,Argentina,,PNA Área legal para judicializar ,2017-11-23
2017-11-23,Posible captación,Línea 145,Por contacto (boca en boca),LA PLATA ,Buenos Aires,Argentina,,Protex - Fuerzas de seguridad federales,2017-11-23
2017-11-23,Posible captación,Línea 145,Otros,LA PLATA,Buenos Aires,Argentina,,Protex - Fuerzas de seguridad federales,2017-11-23
2017-11-23,Posible captación,Línea 145,Otros,LA PLATA ,Buenos Aires,Argentina,,Protex - Fuerzas de seguridad federales,2017-11-23
2017-11-23,Publicidad de oferta sexual,Correo institucional,Otros,Caba,Caba,Argentina,, PNA Área legal para judicializar - Oficina de Monitoreo,2017-11-23
2017-11-24,Explotación sexual,Línea 145,Otros,LOMAS DE ZAMORA ,Buenos Aires,Argentina,,Protex,2017-01-24
2017-11-24,Explotación sexual,Línea 145,Otros,MALVINAS ARGENTINAS,Buenos Aires,Argentina,,Protex,2017-11-24
2017-11-24,Explotación laboral,Línea 145,Otros,LOMAS DE ZAMORA ,Buenos Aires,Argentina,,Protex,2017-11-24
2017-11-24,Explotación sexual,Línea 145,Otros,BUENOS AIRES,Buenos Aires,Argentina,,PNA Área legal para judicializar ,2017-11-24
2017-11-24,Posible captación,Línea 145,Otros,BUENOS AIRES,Buenos Aires,Argentina,,Protex - Fuerzas de seguridad federales,2017-11-24
2017-11-25,Explotación sexual,Línea 145,ONG – Org Nacionales,VILLA CIUDAD DEL PARQUE,Córdoba,Argentina,,Protex,2017-11-25
2017-11-25,Explotación sexual,Línea 145,Otros,CÓRDOBA,Córdoba,Argentina,,Protex,2017-11-25
2017-11-25,Explotación sexual,Línea 145,Otros,PICO TRUNCADO,Santa Cruz,Argentina,,Protex,2017-11-25
2017-11-25,Explotación sexual,Línea 145,Otros,BUENOS AIRES,Buenos Aires,Argentina,,Protex - Fuerzas de seguridad federales,2017-11-25
2017-11-25,Explotación laboral,Línea 145,Otros,Caba,Caba,Argentina,, PNA Área legal para judicializar - Fuerzas de seguridad federales,2017-11-25
2017-11-25,Posible captación,Línea 145,Otros,Caba,Caba,Argentina,, PNA Área legal para judicializar - Fuerzas de seguridad federales,2017-11-25
2017-11-26,Explotación sexual,Línea 145,Otros,JOSE C PAZ,Buenos Aires,Argentina,Sí,Protex,2017-11-26
2017-11-26,Posible captación,Línea 145,Otros,ROSARIO,Santa Fe,Argentina,,Protex,2017-11-26
2017-11-26,Posible captación,Línea 145,Otros,LA PLATA,Buenos Aires,Argentina,,Pendiente,
2017-11-27,Oferta laboral engañosa,Línea 145,Internet,SANTIAGO DEL ESTERO,Santiago del Estero,Argentina,,Protex,2017-11-27
2017-11-27,Explotación sexual,Línea 145,ONG – Org Nacionales,PACHECO,Buenos Aires,Argentina,,Protex,2017-11-27
2017-11-27,Explotación sexual,Línea 145,ONG – Org Nacionales,PACHECO,Buenos Aires,Argentina,,Protex,2017-11-27
2017-11-27,Explotación sexual,Línea 145,Otros,POSADAS,Misiones,Argentina,,Protex,2017-11-27
2017-11-27,Explotación sexual,Línea 145,Otros,FLORES,Caba,Argentina,,PNA Área legal para judicializar ,2017-11-27
2017-11-27,Explotación laboral,Línea 145,Otros,MATADEROS,Caba,Argentina,,PNA Área legal para judicializar ,2017-11-27
2017-11-27,Explotación sexual,Línea 145,Otros,CÓRDOBA,Córdoba,Argentina,,Protex - Fuerzas de seguridad federales,2017-11-27
2017-11-28,Desaparición,Línea 145,Televisión,TACO RALO - DPTO GRANEROS,Tucumán,Argentina,,Protex,2017-11-28
2017-11-28,Explotación sexual,Línea 145,Otros,JOSE C PAZ,Buenos Aires,Argentina,Sí,Protex,2017-11-28
2017-11-28,Explotación sexual,Línea 145,Otros,SAN JUSTO LA MATANZA,Buenos Aires,Argentina,,Protex,2017-11-28
2017-11-28,Explotación sexual,Línea 145,Otros,SANTA FE,Santa Fe,Argentina,,Protex,2017-11-28
2017-11-28,Explotación sexual,Correo institucional,Otros,,Buenos Aires,Argentina,,Protex,2017-11-28
2017-11-28,Desaparición,Línea 145,Otros,SAN MIGUEL,Buenos Aires,Argentina,Sí,Protex,2017-11-29
2017-11-28,Traslado de personas  - secuestro/Venta de niños/pornografía infantil,Línea 145,Otros,CHACO ,Chaco,Argentina,,Protex - Fuerzas de seguridad federales,2017-11-28
2017-11-28,Explotación laboral,Sin datos,Sin datos,MARTINEZ,Buenos Aires,Argentina,,Protex - Fuerzas de seguridad federales,2017-11-28
2017-11-28,Secuestro/Venta de niños/pornografía infantil,Línea 145,Sin datos,,,,,No sale,
2017-11-28,Explotación sexual,Línea 145,Otros,Caba,Caba,Argentina,,,
2017-11-29,Explotación sexual,Línea 145,Por contacto (boca en boca),,Buenos Aires,Argentina,,Protex,2017-11-29
2017-11-29,Desaparición,Correo institucional,Otros,SAN MIGUEL,Buenos Aires,Argentina,Sí,Protex,2017-11-29
2017-11-29,Posible captación,Línea 145,Otros,CIUDAD DE CÓRDOBA,Córdoba,Argentina,,Protex,2017-11-29
2017-11-29,Explotación laboral,Correo institucional,Sin datos,JUAN PUJOL - MONTE CASEROS,Corrientes,Argentina,,Protex,2017-11-29
2017-11-29,Explotación laboral,Línea 145,Otros, EL CHAÑAR,Neuquén,Argentina,,Protex - Fuerzas de seguridad federales,2017-11-29
2017-11-30,Explotación sexual,Línea 145,Otros,Caba,Caba,Argentina,,Área legal (judicializadas),2017-11-30
2017-11-30,Explotación sexual,Línea 145,ONG – Org Nacionales,VIRREYES,Buenos Aires,Argentina,,Protex,2017-11-30
2017-11-30,Explotación laboral,Línea 145,Otros,PERICO,Jujuy,Argentina,,Protex,2017-11-30
2017-11-30,Secuestro/Venta de niños/pornografía infantil,Línea 145,Otros,,,,,Protex,2017-11-30
2017-11-30,Explotación sexual,Línea 145,Otros,GODOY CRUZ,Mendoza,Argentina,,PNA Área legal para judicializar ,2017-12-01
2017-11-30,Posible captación,Línea 145,Sin datos,Caba,Caba,Argentina,,Protex - Fuerzas de seguridad federales,2017-11-30
2017-12-01,Explotación sexual,Línea 145,Otros,Caba,Caba,Argentina,,Área legal (judicializadas),2017-12-01
2017-12-01,Desaparición,Línea 145,Otros,LAS HERAS,Mendoza,Argentina,,Área legal (judicializadas),2017-12-01
2017-12-01,Desaparición,Línea 145,Otros,LAS HERAS,Mendoza,Argentina,,Área legal (judicializadas),2017-12-01
2017-12-01,Desaparición,Correo institucional,Otros,LAS HERAS,Mendoza,Argentina,,Área legal (judicializadas),2017-12-01
2017-12-01,Explotación sexual,Línea 145,Otros,CATAMARCA,Catamarca,Argentina,,Protex,2017-12-01
2017-12-01,Explotación laboral,Línea 145,Otros,CÓRDOBA,Córdoba,Argentina,,Protex,2017-12-01
2017-12-01,Explotación laboral  - secuestro/Venta de niños/pornografía infantil,Línea 145,Otros,MALVINAS ARGENTINAS,Buenos Aires,Argentina,,Protex,2017-12-01
2017-12-01,Explotación sexual,Línea 145,Televisión,Caba,Caba,Argentina,,PNA Área legal para judicializar ,2017-12-01
2017-12-01,Explotación sexual,Línea 145,Otros,Caba,Caba,Argentina,,PNA Área legal para judicializar ,2017-12-01
2017-12-01,Explotación sexual,Línea 145,Otros,Caba,Caba,Argentina,,PNA Área legal para judicializar ,2017-12-01
2017-12-01,Posible captación,Línea 145,Sin datos,CURUZU CUATIA,Corrientes,Argentina,,Área legal (judicializadas) - Fuerzas de seguridad federales,2017-12-01
2017-12-01,Explotación laboral,Línea 145,ONG – Org Nacionales,MENDOZA ,Mendoza,Argentina,, PNA Área legal para judicializar - Fuerzas de seguridad federales,2017-12-01
2017-12-02,Explotación sexual,Línea 145,Otros,GODOY CRUZ,Mendoza,Argentina,,Área legal (judicializadas),2017-12-02
2017-12-02,Desaparición,Línea 145,Otros,MENDOZA,Mendoza,Argentina,,Área legal (judicializadas),2017-12-02
2017-12-02,Explotación sexual,Línea 145,Internet,CIUDADELA ,Buenos Aires,Argentina,,Protex,2017-12-02
2017-12-02,Explotación sexual,Línea 145,Otros,RIO CUARTO,Córdoba,Argentina,,Protex,2017-12-02
2017-12-02,Desaparición,Línea 145,Otros,GRAND BOURG - MALVINAS ARGENTINAS,Buenos Aires,Argentina,Sí,Protex,2017-12-02
2017-12-02,Explotación laboral  - secuestro/Venta de niños/pornografía infantil,Línea 145,Otros,MALVINAS ARGENTINAS,Buenos Aires,Argentina,,Protex,2017-12-02
2017-12-02,Publicidad de oferta sexual  - posible captación,Línea 145,Otros,Caba,Caba,Argentina,,PNA Área legal para judicializar ,2017-12-02
2017-12-03,Explotación laboral,Línea 145,Campañas del programa,DEPARTAMENTO DE GUATRACHÉ,La Pampa,Argentina,,Protex,2017-12-03
2017-12-03,Explotación sexual,Línea 145,Por contacto (boca en boca),BOULOGNE,Buenos Aires,Argentina,,Protex,2017-12-03
2017-12-03,Explotación sexual,Línea 145,Otros,,Buenos Aires,Argentina,,Protex,2017-12-03
2017-12-03,Desaparición,Línea 145,Otros,MONTEVIDEO,No aplica,Uruguay,Sí,Protex,2017-12-03
2017-12-03,Desaparición,Línea telefónica institucional,Otros,LOMAS DE ZAMORA,Buenos Aires,Argentina,Sí,No sale,2017-12-03
2017-12-04,Explotación sexual,Línea 145,Televisión,LINIERS,Caba,Argentina,,Área legal (judicializadas),2017-12-04
2017-12-04,Desaparición,Línea 145,Otros,LA MATANZA,Buenos Aires,Argentina,,Área legal (judicializadas),2017-12-04
2017-12-04,Explotación laboral,Línea 145,Otros,CIUDADELA,Buenos Aires,Argentina,,Protex,2017-12-04
2017-12-04,Explotación laboral,Línea 145,Por contacto (boca en boca),Caba,Caba,Argentina,,Área legal (judicializadas) - Fuerzas de seguridad federales,2017-12-04
2017-12-05,Explotación sexual,Línea 145,ONG – Org Nacionales,MAR DEL PLATA,Buenos Aires,Argentina,,Protex,2017-12-05
2017-12-05,Explotación sexual,Línea 145,Otros,ROSARIO,Santa Fe,Argentina,,Protex,2017-12-05
2017-12-05,Desaparición,Línea 145,Otros,CALETA OLIVIA,Santa Cruz,Argentina,,Protex,2017-12-06
2017-12-05,Oferta laboral engañosa,Línea 145,Otros,MORON,Buenos Aires,Argentina,,Protex,2017-12-05
2017-12-05,Secuestro/Venta de niños/pornografía infantil,Línea 145,Otros,LAS HERAS,Mendoza,Argentina,,Área legal (judicializadas) - Fuerzas de seguridad federales,2017-12-05
2017-12-05,Desaparición,Línea 145,Sin datos,GODOY CRUZ,Mendoza,Argentina,,Área legal (judicializadas) - Fuerzas de seguridad federales,2017-12-05
2017-12-05,Explotación sexual,Línea 145,Por contacto (boca en boca),SANTA FE,Santa Fe,Argentina,,Protex - Fuerzas de seguridad federales,2017-12-05
2017-12-05,Publicidad de oferta sexual,Correo institucional,Otros,Caba,Caba,Argentina,, PNA Área legal para judicializar - Oficina de Monitoreo,2017-12-05
2017-12-05,Explotación laboral,Línea 145,Otros,Caba ,Caba,Argentina,, PNA Área legal para judicializar - Fuerzas de seguridad federales,2017-12-05
2017-12-05,Explotación laboral,Línea 145,Otros,Caba ,Caba,Argentina,, PNA Área legal para judicializar - Fuerzas de seguridad federales,2017-12-05
2017-12-05,Desaparición,Línea 145,Otros,CASTELAR,Buenos Aires,Argentina,,No sale,
2017-12-06,Explotación sexual,Línea 145,Por contacto (boca en boca),Caba,Caba,Argentina,,Área legal (judicializadas),2017-12-07
2017-12-06,Desaparición,Línea 145,Otros,GODOY CRUZ,Mendoza,Argentina,,Área legal (judicializadas),2017-12-06
2017-12-06,Secuestro/Venta de niños/pornografía infantil,Línea 145,Internet,POSADAS,Misiones,Argentina,,Protex,2017-12-07
2017-12-06,Explotación sexual,Correo institucional,Otros,PUERTO MADRYN,Chubut,Argentina,,Protex,2017-12-06
2017-12-06,Desaparición,Línea 145,Otros,ZARATE,Buenos Aires,Argentina,Sí,Protex,2017-12-07
2017-12-06,Secuestro/Venta de niños/pornografía infantil,Línea 145,Otros,RIO CUARTO ,Córdoba,Argentina,,Protex,2017-12-06
2017-12-06,Explotación sexual,Línea 145,Otros,Caba,Caba,Argentina,,PNA Área legal para judicializar ,2017-12-07
2017-12-06,Explotación sexual,Línea 145,Otros,Caba,Caba,Argentina,,Área legal (judicializadas) - Fuerzas de seguridad federales,2017-12-06
2017-12-06,Explotación sexual,Línea 145,Otros,Caba,Caba,Argentina,, PNA Área legal para judicializar - Fuerzas de seguridad federales,2017-12-06
2017-12-07,Secuestro/Venta de niños/pornografía infantil,Línea 145,Otros,ROSARIO,Santa Fe,Argentina,Sí,Juzgado/Fiscalía                                    ,2017-12-07
2017-12-07,Explotación sexual,Línea 145,Otros,SALTA,SALTA,Argentina,,Protex,2017-12-07
2017-12-07,Desaparición,Línea 145,Otros,ZARATE,Buenos Aires,Argentina,Sí,Protex,2017-12-07
2017-12-07,Explotación sexual,Línea 145,Otros,Caba,Caba,Argentina,,PNA Área legal para judicializar ,2017-12-07
2017-12-07,Explotación sexual,Línea 145,Otros,NEUQUÉN,Neuquén,Argentina,,Protex - Fuerzas de seguridad federales,2017-12-08
2017-12-08,Secuestro/Venta de niños/pornografía infantil,Línea 145,Otros,CÓRDOBA,Santa Fe,Argentina,,Juzgado/Fiscalía                                    ,2017-12-08
2017-12-08,Explotación sexual,Línea 145,Otros,PILAR,Buenos Aires,Argentina,,Protex,2017-12-08
2017-12-08,Posible captación,Línea 145,Otros,PILAR,Buenos Aires,Argentina,,Protex,2017-12-08
2017-12-09,Explotación sexual,Línea 145,Otros,OLIVA,Córdoba,Argentina,,Área legal (judicializadas),2017-12-09
2017-12-09,Explotación sexual,Línea 145,ONG – Org Nacionales,OLIVA,Córdoba,Argentina,,Protex,2017-12-09
2017-12-09,Desaparición,Correo institucional,ONG – Org Nacionales,GENERAL ROCA,Río Negro,Argentina,,Protex,2017-12-09
2017-12-09,Desaparición,Línea 145,ONG – Org Nacionales,OLIVA,Córdoba,Argentina,Sí,Protex,2017-12-10
2017-12-09,Desaparición,No aplica,ONG – Org Nacionales,GENERAL ROCA,Río Negro,Argentina,,Protex - Fuerzas de seguridad federales,2017-12-09
2017-12-09,Oferta laboral engañosa,Línea 145,Otros,GODOY CRUZ,Buenos Aires,Argentina,,Protex - Fuerzas de seguridad federales,2017-12-09
2017-12-10,Explotación sexual,Línea 145,Otros,MORENO,Buenos Aires,Argentina,Sí,Protex,2017-12-10
2017-12-10,Explotación sexual,Línea 145,Otros,TIGRE ,Buenos Aires,Argentina,Sí,Protex,2017-12-10
2017-12-10,Explotación sexual,Línea 145,Otros,,Córdoba,Argentina,Sí,Protex,2017-12-10
2017-12-10,Explotación laboral,Línea 145,Sin datos,Caba,Caba,Argentina,Sí,Protex,2017-12-10
2017-12-10,Desaparición,Línea 145,Sin datos,OLIVA,Córdoba,Argentina,Sí,Protex,2017-12-10
2017-12-10,Secuestro/Venta de niños/pornografía infantil,Línea 145,Otros,SALTA,SALTA,Argentina,Sí,Protex - Fuerzas de seguridad federales,2017-12-06
2017-12-10,Explotación sexual,Línea 145,Otros,GENERAL PUERREDON - MAR DEL PLATA,Buenos Aires,Argentina,,No sale,
2017-12-10,,Sin datos,Sin datos,VIRREY DEL PINO,Buenos Aires,Argentina,Sí,,
2017-12-11,Explotación sexual,Línea 145,Otros,Caba,Caba,Argentina,,Área legal (judicializadas),
2017-12-11,Explotación sexual,Línea 145,Otros,CONCORDIA,Entre Ríos,Argentina,,Área legal (judicializadas),2017-12-12
2017-12-11,Explotación sexual,Línea 145,Otros,Caba,Caba,Argentina,,Protex,2017-12-11
